text,label
"    The MeToo movement is just an extension of the democrats KKK &amp; the hate group Antifa,  it's just another form of lynching those who oppose their agenda. MeToo people jump on ban wagons, in the name of justice"" to perpetuate mass bullying of those who threaten to expose them""",1
 He is very scared that he will loose...... Yay!,0
 When is this low IQ piece of human trash going to go away. Nobody cares what this wack job has to say so why is she constantly in our faces. If she thinks Mr. Trump has acted despicably what does she call going on live television and telling people to attack conservatives?,1
#StaffPick: 'A human rights crisis': US accused of failing to protect citizens from gun violence URL,0
"...or that he is merely a 'legacy Colonel'"" URL",0
Too bad life sucks 4 u #schiff4brains 😂 ur going down along wi ur other CRIMINAL friends. Only red line crossed is the LIES U TELL. U will never b anything more than the belly of a SNAKE #MAGA #TRUMP2020 #schiff4brains URL,1
(( Bam! There she is! URL,0
"#guncontrol itself specifically targets minorities,  The entire reason gun control"" exists is pure, unadulterated racism - bigots like you wanted to keep the recently-freed slaves disarmed and subordinate.  Thankfully we've grown from there. URL",0
#Political zealotry &amp; #tribalism are the new #religion. #America has a problem. Are you contributing to it?URL #partisanship #tcot #Conservatives #conservative #GOP #Democrats #Progressives #Liberals #think  #Reason,0
" I think you are gravely mistaken You can't blame the rise of fascism  collective struggle of black people. All politics is identity politics and nobodies freedom"" has priority over an other. Capitalism has multiple axis of exploitation and if you ignore one you fail!""",0
US enjoys 22m/yr visits from Canadians 4 tourism &amp; business. Lot of $$ coming directly to the US. In Oct Canada legalizes cannabis. But US border agents ban mj consumers &amp; mj biz ppl for life. What happens to US #TourismJobs? #GOP #maga #uspoli #USPolitics URL,0
9 factory workers gunned down in Iowa City with 20-gauge Winchester pump-action shotgun. The NRA blames gun control laws.,1
1 it doesn't matter how ANYONE feels 2 anyone can talk about something. there are no segregated conversations. unless you are a regressive. URL,0
  is checking their privilege! URL  #RightSideOfHistory #BigTech,0
 I went to the live twice but I was impressed and it was really cool stage!You are my bestdj!!Thank you Hardwell❤️,0
 Bottom line is and should be to all is that the accusation is from 35+ yrs ago when they were minors. The judge has 60 HS students of his saying No Way! Judge managed to keep impeccable lifestyle as an adult. Accuser is a hardcore left activist (Soros antifa type who has a 🔨2grd,0
Shame on      and all the rest of the left wing media that are not doing their jobs and purposely looking the other way. This is the best example yet of their #FakeNews bias. #MAGA #WalkAway from the bias and corruption of the left. URL,1
 FUCK,0
"              I don't think he was calling Antifa racist, just that the verge doesent call them out as they do the supposedly    White Supremacist""""",0
 You are one of the mastermind of a big syndicate at BOC.  We will not forget. You will go to jail!😡  #FakeDrugWar,1
 Master of None was so fucking good.,1
  You are just another liberal pawn used by the democrats in an attempt to derail Kavanaugh’s confirmation. I don’t believe a word of it. You and your liberal friends are an enemy of the state. Just leave America. We will be better off without people like you. 🚫Liberals,1
 And I you ya sexy lady you ♡,1
 The real gun control issue. URL,0
  you took a sip of your trusty vault 13 canteen,0
"  To the view"" all the persons involves in the show- please you are better than ""this"" to have self promoting ""stripper"" on with her lawyer  please don`t lower your standards !!!""",0
 That didn’t do it !  Tougher sentencing laws and more focused crime enforcement did !  We all know tougher gun control laws do not work.,0
 She is good at this game just like u were  A true super fan for sure. She is focused thats why she is going to take this game! I hope!,0
 just lose to every tom jeff and jerry because some dumb shit happens and I lose full,1
 Eric should be in prison!,0
 I was on some shit last night,0
    How so?,0
#MaxineWaters: #Trump ‘Has Displayed the Most Despicable Behavior That Any Human Being Could Do’ URL #MAGA,0
 The Dems playing a con game. It must be Antifa don’t you think.,1
" It really sucks when commies atheists liberals refugees and anyone who isn't one of (us) uses our"" precious tax dollars....""",1
   Poor Joe he is in bad need of some attention so he attacks the President and his supporters. He said jobs a 3 letter word was the key to prosperity. Guess who delivered those?,0
   He is awful. And so smug.,1
 That’s my place😩,0
  Both sides are ANTIFA...KKK...  Gotta stop,0
 You mean the same way the liberals and Dems are already taking them away?,0
 The next Call of Duty game should also take the opportunity to tackle the gun control issue. 🙄,0
 He’s lying,0
   Farrakhan has refered to white people as Blue eyed devils. Will not even repeat what he has said about Jews. He is anti-Semitic.,1
 ...her background is being kept under wraps...chance she is a rabid MAGA...as most cops are! Law enforcement entities are attempting to keep quite those who are in trouble and who are MAGA's...,0
 President Trump is keepinghis promises but this is the real reason he is hated. URL,1
#TwitterShouldBe a place where everyone can have a voice- including conservatives. Less shadow-banning and throttling of conservative accounts - #FreedomOfSpeech  #Throwback #BenGarrison #cartoon  URL URL,0
 Any amount you shit fuck,1
          Antifa unmasked and up close!Hey is that who I think it is??? p.s. They are SO STUPID no one told them a white raised fist stands for “White Power”so Thanks D*MBASSES! URL,1
   Are you aware that Hillary Clinton said she was going to use Nuclear weapons against Russia. That was after she sold the 20% of our weapons fuel. She is a complete idiot.,1
 how crazy youre a professor and you lie and slander conservatives. Wow. Lowest of the low. I hope you're proud of yourself. Every false statement you've ever made is being revorded and you'll be judged accordingly. Best bet is to just sit down w/  n talk,0
"  URL a high-tech lynching for Uppity (Republican) Blacks'"" is fine, but raping women by liberals?' ""THEY ALL DO IT” including Bill Clinton.""",1
      Pedophilia is the worst of all evil,0
  Quick Preview Summary:  Blame Democrats Blame Obama Blame gun control Blame blacks (passively) Blame Democrats,1
  found out the name but I forgot.,1
  Gun control laws that don't have any control on guns.  Hopefully a new mayor and government support can help the city. God bless this woman and her family.,0
 Poor B she is desperate for attention so she tries to take it off from MAC Miller and put it back on her by her sarcasm which totally flopped. B stick to grieving silently and allow the families who have lost their loved ones to grieve without you taking that away from them.,0
Actions - H.R.610 - 115th Congress (2017-2018): To distribute Federal funds for elementary and secondary education in the form  URL  #Evil #Greedy #Hateful #Pigs #Education #MAGA #BetsyDeVos,0
   was spreading #FakeNews about  FYI. #MAGA,1
   you are very creative :),0
 Do you know how rare she is? Gingers are mostly males. Gorgeous,0
 A whore's book being published! All the looney liberals run out and buy it,1
 Beautiful Alex. I hope you are feeling better.  Miss your smiling self in the morning.,0
". ..... But But But all those gun control laws""? URL",0
   Sure. Whatever you say random dude. Last time I checked having a negative opinion of a media company doesn’t make you Antifa. But congratulations on dumbest fucking thing I’ve heard today👍,0
   I love it when the Liberals say the word debunked kind of like when Hillary said it and she said it with such anger and forosity you knew she meant it but it was all bullshit..,1
