text,label
&amp until now my granny is still kinda mean at times.. (she's a very nice person tbh but a bit mean..) ummm maybe thats how she is..,0
 That food you made was so mf good. THANK YOU!! 😭 lol,0
 Disgusting of the Dallas PD to try and find any reason to try and drag this man through the mud just say they can save one of their own when she is 100% in the wrong,1
   Oh please EVERY network is reporting this. This is bullshit obviously but stop pretending it's just fox. Your political bigotry is showing.,1
 Antifa I guess,0
 Now that's what I call gun control!! 😉,0
" I'm tired off that piss poor excuse from conservatives"" which is pretty much synonymous with ""bigot"" nowadays. It's not fear they feel, it's shame. The same shame all hypocrites feel.""",0
"  I was thinking 2 from antifa n 2 from the nazi"" type ideology.  Wont argue though.""",0
   A few steps to pivot away from China - TPP: TRUMP Pacific Partnership! - Tell US companies to offshore to other countries - Ban products from China that include stolen Intellectual Property - No disclosing IP to do business in China #MAGA   ,0
 Those idiots are fringe right. They are hated by most conservatives.,1
 Be careful.. you know the terrorist arm of the  antifa is going to show up an try something..,0
"   Hey Mary, did you see this on your profile followed by no one you know"" Twitter trying to keep conservatives from connecting. #StopTheBias URL",0
 bitch what do you mean? Get It by Pristin? no?,1
  You Cut it early or you would have heard their complaints.  Smh,0
&gt&gt&gt---&gtSimcoe mountain range she is Bruin : BUSTING.......#BearDown #hunting URL,0
   Just imagine if the two million spent on the security for the next royal wedding were allocated elsewhere,0
#SadiqKhan't says me must remember #children in #WarZones?  Does this include #London Mr #Mayor? Your balloon had more substance than you!  #MayorOfLondon #MAGA #MBGA #MEGA #MCGA #Conservatives #Patriots URL,0
 You are so welcome! I know I just speak what every one is thinking! It’s a good meeting place for us all! ❤️,0
" It's amusing and sickening to watch these scientists"" twist themselves into knots to justify their gun control agenda. #gunsense is dishonest, through and through.""",1
 It is a cult!  I pointed that out to my brother.  He has over 500 FB followers who love to talk hate and bash liberals.  I referred to them as his right-wing cult!,0
 She's brilliant. You are not.,0
  ‘Fake News’ is term used RATHER than the word DECEPTION!  #MAGA #WalkAway #RedTsunami,0
 She is 😭,0
5- Most epic moment in 3 sentences  GRAAAWRL WYVERN FOR BREAKFAST GUYS!!! YOU ARE SO DUMB THE HEALER HAS TO BABYSIT YOU AND FIRE THIS SHIT TRY OF A DRAGON BECAUSE OF YOUR FOOLISHNESS also we need to bury the half body of our tank and try to get out his other half from its stomach URL,1
 Liberals are trying to destroy all conservative men.  Time to criminally charge and jail these liars that try to destroy a man.,1
 You do remember 2 weeks ago the coach for the Maryland terps football squad......... I'm sure his parents thought the same thing coach was a Capricorn you Dick head....... You are in competent Stephen a Smith,0
 henry is so fucking great and was def my #sickkidsinlove inspo and i love him and his death is a PROBLEM,1
"Judicial Watch Sues for Records of FBI 302 Interviews with Demoted Justice Department Official Bruce Ohr""  URL #TCOT #MAGA #RedNationRising""",1
 He is a lying stack of shit too.,1
Fighting the lies with one letter.  #Q #QAnon #QArmy #MAGA #WeThePeople #followthewhiterabbit #WWG1WGA #SpyGate #RedWaveRising #EnoughIsEnough #WalkAway #propaganda URL,0
 I can’t cuz that nigga retarded smh,1
   I'd point out he is an Australian and we don't have free speech like in the US. And we do have hate speech laws which people have been convicted under. This is skirts it enough to hint and point out but room to deny.,1
  Another example of the “when they go low we go high” lying liberals.  Conservatives are experts at enduring their escapades and voting the right person in anyway.  This is so predictable now it’s like a dance.,0
 *🎵da na na na🎵* you found josh's sex life.,0
 Amazing that the Dems are always the ones who hear the whistle.,1
 Cuz he’s coming you bruh!!! ,0
 uhh.. He is so cute.. I don't know what it is about a strong man's man I luv.. Lol.. Especially that can fight.. I guess bc I had to grow up being able to hold mines being so short to the point you don't have to worry about fighting anymore..,0
 The black helmets would have been hotter,0
  can go straight the crapper. I’ll never support another team again.,1
 He is so cute!,0
 He is always looking out,0
  I hear he is having an MEI on his knee due to the pressure exerted.  Lol,0
  I bet more gun control is your answer.,0
                                                  And Trump fans are bullies!!! Antifa ?? Steve Scalise ??  Resists Movement ??  You need to get off CNN and MSNBC,1
 And the last one when she is with herself. The truest personality.,0
 Sure - but lots of folk aren't actually liberals but do want a sensible Tory/Labour party to vote for. They're not well served by our political system atm,0
  Thank you first lady for your service to the USA and putting up with the vile liberal hoard everyday. You are a true patriot #MAGA,0
 Documents must be getting close to this crook.,1
 He should be removed with the rest of the islamic invaders.,1
                                                 Following all! 🇺🇸,0
   Now we just need antifa outside when they confirm kavanaugh,0
 I’m expecting a video from ,0
 You are a bitter hateful woman who is ruining herself. URL,1
" Democrats want more gun control.  I say    go to the range and practice,..  you will get better. ""  #NRA #maga URL",0
    What color is the sky in your world? I’ve never seen a group of people so utterly delusional &amp in denial as liberals since Trump won. You guys need to just get over it! And sorry! There simply was no #Russiacollusion! #LiberalismIsAMentalDisorder #FISAGate #Deepstateisreal,0
 God I hope not,0
"   Especially after liberals were found buying and bribing for a no"" vote in kavanaugh.""",0
    I love both of u but more jennifer as she is my first crush and love,0
 God speed Bandit URL,0
   His paycheck will hurt her feelings😂😂😂😂,0
    I would say you have a serious case of bias. Have you seen the handiwork of ANTIFA ? Have you seen the Dems like Maxine Waters calling for Trump officials to be harassed then laughing about it. I could go on. Are you kidding me?,0
   Portugal fluked their way through 2 penalty shoot outs and CR didn’t play the final,0
 Got to love the future of the democratic party though...,0
 Thank you President Trump! MAGA! 🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️,0
 Not here ...   #MAGA 🇺🇸🙏🇺🇸 #WWG1WGA 🇺🇸👊🇺🇸,0
  Gun control and divorce though,0
  And we met him in the Rain omg he is such an amazing person,0
    I trust him a lot more than the armchair quarterbacks on Twitter.  He makes mistakes because he is human.  But he is one of the five best managers in the game today.,0
  he is on the island dummy,0
  Illinois strict ass gun control let's only the thugs and gang bangers have the guns which means a lot more violence,0
 Right..? Total OCD right there lol Yeah...totally gonna floss that sucker off.,1
