text,label,label_text
translated : milo realizes as a jew he will not be included in white identity politics and would be a minority,1,irony
unarmed white man murdered by police in tx . where was his white privilege ?,1,white_grievance
uniting the white : the white wing is getting its act together via,1,incitement
unless a candidate declares clearly + openly he is for the white race you can be sure he isn't and won't do squat,1,white_grievance
very happy to hear this ; gives heart to all nationalists who oppose #whitegenocide,1,white_grievance
vote for roy moore . get those people out of dc,1,incitement
watch antifa member attack a supporter at the event . #auburnlive #auburn #altright,1,white_grievance
we are being manipulated  they want the patriotic white american to be the terrorist .,1,white_grievance
we are going to be free white and proud . your pc prison will not hold us forever ... a white,1,white_grievance
we must . we have too : dr . david duke : will the white race survive ? ( video ) ),1,white_grievance
we're you better off under sharia ? the white people saved what was left of your country your welcome to learn your history,1,white_grievance
what ? i'm not allowed to hate illegal aliens ? i hate muggers too ! in fact i pretty much hate all criminals,1,stereotypical
what she really means is your white  allah will judge you  and non-believers have no morality . ;) :,1,irony
where is new testament says to kill rape anyone ? nowhere . prophet koran hadith command you to kill rape nonbelievers if you want go heaven,1,stereotypical
where they all committed suicide . so what's you take on the jew involvement ?,1,stereotypical
white boy metal #blackmetal #paganmetal #altright #whitegenocide #nationalsocialism #whitepride,1,incitement
white genocide accelerates in new zealand va #waronwhites,1,white_grievance
white genocidists hosts,1,white_grievance
white is creator of modern science  no one can dilute it . we want white to flourish  beautiful,1,incitement
white man march 2.0 #whitemanmarch,1,incitement
white nationalism is horrible but jews have a right to a state of their own in palestine ? ? ?,1,white_grievance
white peaple where the first at everything  we deserve love,1,white_grievance
white power !,1,incitement
white power bottom ! ! !,1,incitement
white pride world wide no white guilt here .,1,incitement
white privilege is racial slur created by racist blacks .,1,white_grievance
white race saving humanity  as usual !,1,incitement
white south africans like frogs in boiling water as anti-white racial violence escalates via,1,white_grievance
white supremacists ? how about white trash that have no jobs and can easily be hired by soros to do what he wants . 100 % manufactured .,1,inferiority
whiteness is supreme in white countries . every other race is even more ethnocentric than even whites are  in their respective countries,1,incitement
why - send the illegals with a free bus ticket  $ 1000 and tell them berkeley liberals are easy ... win win * they can never tell,1,irony
why bring them here if there is no place to live ? no jobs ? what the ...,1,stereotypical
why do you always try to call people white nationalist why can't you call them white people or westren people what do you use all these code words that are meant to sound racist and bigoted,1,white_grievance
why it is unnecessary to force jack phillips to bake a wedding cake . hint : happy availability . #justiceforjack,1,white_grievance
why white people seek black privilege - breitbart,1,white_grievance
why your white be proud of your own race and look out for your own race just like obama looked out just for his own race,1,white_grievance
xtian left is digging its own grave by appeasing islam  nobel peace prize was awarded to an indian for denouncing hinduism .,1,incitement
yes . we hate terrorists and people who think that that can kill others in the name of islam . you know  sharia . #nosharialaw,1,stereotypical
yet more anti white propaganda,1,white_grievance
you don't have to hate them . jews aren't white . hitler  for all his mistakes  would have been b,1,inferiority
you expect them to tolerate anti-white terrorists ?,1,white_grievance
you say that if anybody objects to turning europe / america non-white ( genocide under law )  they are white supremacistsyou don't hate all whites  just the ones who object to the genocide you demand upon whites,1,white_grievance
you're delusional . firstly race determines culture & secondly race relations continue to decline due to forcing diversity on the white west .,1,white_grievance
your right the money yhey take from america and send it back to mexico helps yhem grow there economy,1,white_grievance
your wrong and the white guilt agenda you push is what woke me . must suck to not even know your actions are not of your own  but socially engineered . now dance robot,1,inferiority
"  "" diversity "" "" and "" "" multiculturalism "" "" are only for white countries - the jews in israel don't tolerate these scams """,1,stereotypical
"  "" white privilege conference "" "" says resisting jihad is racist  bashes robert spencer and pamela geller - - we respond """,1,stereotypical
